id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
wc_post_id_12485,"Flip flop for women","Size: 6, Color: Orange",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=6&attribute_pa_color=orange,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12486,"Flip flop for women","Size: 6, Color: Pink",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=6&attribute_pa_color=pink,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12487,"Flip flop for women","Size: 6, Color: Sky Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=6&attribute_pa_color=sky-blue,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12488,"Flip flop for women","Size: 8, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=8&attribute_pa_color=black,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12489,"Flip flop for women","Size: 8, Color: Brown",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=8&attribute_pa_color=brown,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12470,"Flip flop for women","Size: 12, Color: Orange",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=12&attribute_pa_color=orange,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12471,"Flip flop for women","Size: 12, Color: Pink",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=12&attribute_pa_color=pink,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12472,"Flip flop for women","Size: 12, Color: Sky Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=12&attribute_pa_color=sky-blue,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12473,"Flip flop for women","Size: 14, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=14&attribute_pa_color=black,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12474,"Flip flop for women","Size: 14, Color: Brown",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=14&attribute_pa_color=brown,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12475,"Flip flop for women","Size: 14, Color: Orange",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=14&attribute_pa_color=orange,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12476,"Flip flop for women","Size: 14, Color: Pink",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=14&attribute_pa_color=pink,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12477,"Flip flop for women","Size: 14, Color: Sky Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=14&attribute_pa_color=sky-blue,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12478,"Flip flop for women","Size: 16, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=16&attribute_pa_color=black,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12479,"Flip flop for women","Size: 16, Color: Brown",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=16&attribute_pa_color=brown,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12480,"Flip flop for women","Size: 16, Color: Orange",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=16&attribute_pa_color=orange,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12463,"Flip flop for women","Size: 10, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=10&attribute_pa_color=black,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12464,"Flip flop for women","Size: 10, Color: Brown",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=10&attribute_pa_color=brown,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12465,"Flip flop for women","Size: 10, Color: Orange",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=10&attribute_pa_color=orange,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12466,"Flip flop for women","Size: 10, Color: Pink",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=10&attribute_pa_color=pink,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12467,"Flip flop for women","Size: 10, Color: Sky Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=10&attribute_pa_color=sky-blue,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12468,"Flip flop for women","Size: 12, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=12&attribute_pa_color=black,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12469,"Flip flop for women","Size: 12, Color: Brown",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b31f23bc-6a00-4e63-9242-bd749a7dfac3.png,https://www.pakshopping.com.pk/product/flip-flop-for-women/?attribute_pa_size=12&attribute_pa_color=brown,"Flat Shoes, Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",1499PKR,in stock,wc_post_id_12462,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1499PKR,new,published,,,,,,,
wc_post_id_12455,"Summer Flip flops for women","Size: 8, Color: Green",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=8&attribute_pa_color=green,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12456,"Summer Flip flops for women","Size: 8, Color: Pink",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=8&attribute_pa_color=pink,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12457,"Summer Flip flops for women","Size: 8, Color: Purple",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=8&attribute_pa_color=purple,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12458,"Summer Flip flops for women","Size: 8, Color: Red",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=8&attribute_pa_color=red,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12459,"Summer Flip flops for women","Size: 8, Color: Sky Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=8&attribute_pa_color=sky-blue,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12460,"Summer Flip flops for women","Size: 8, Color: Yellow",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=8&attribute_pa_color=yellow,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12444,"Summer Flip flops for women","Size: 16, Color: Pink",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=16&attribute_pa_color=pink,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12445,"Summer Flip flops for women","Size: 16, Color: Purple",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=16&attribute_pa_color=purple,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12446,"Summer Flip flops for women","Size: 16, Color: Red",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=16&attribute_pa_color=red,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12447,"Summer Flip flops for women","Size: 16, Color: Sky Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=16&attribute_pa_color=sky-blue,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12448,"Summer Flip flops for women","Size: 16, Color: Yellow",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=16&attribute_pa_color=yellow,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12449,"Summer Flip flops for women","Size: 6, Color: Green",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=6&attribute_pa_color=green,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12450,"Summer Flip flops for women","Size: 6, Color: Pink",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=6&attribute_pa_color=pink,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12451,"Summer Flip flops for women","Size: 6, Color: Purple",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=6&attribute_pa_color=purple,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12452,"Summer Flip flops for women","Size: 6, Color: Red",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=6&attribute_pa_color=red,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12453,"Summer Flip flops for women","Size: 6, Color: Sky Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=6&attribute_pa_color=sky-blue,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12454,"Summer Flip flops for women","Size: 6, Color: Yellow",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=6&attribute_pa_color=yellow,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12433,"Summer Flip flops for women","Size: 12, Color: Purple",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=12&attribute_pa_color=purple,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12434,"Summer Flip flops for women","Size: 12, Color: Red",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=12&attribute_pa_color=red,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12435,"Summer Flip flops for women","Size: 12, Color: Sky Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=12&attribute_pa_color=sky-blue,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12436,"Summer Flip flops for women","Size: 12, Color: Yellow",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=12&attribute_pa_color=yellow,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12437,"Summer Flip flops for women","Size: 14, Color: Green",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=14&attribute_pa_color=green,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12438,"Summer Flip flops for women","Size: 14, Color: Pink",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=14&attribute_pa_color=pink,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12439,"Summer Flip flops for women","Size: 14, Color: Purple",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=14&attribute_pa_color=purple,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12440,"Summer Flip flops for women","Size: 14, Color: Red",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=14&attribute_pa_color=red,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12441,"Summer Flip flops for women","Size: 14, Color: Sky Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=14&attribute_pa_color=sky-blue,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12442,"Summer Flip flops for women","Size: 14, Color: Yellow",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=14&attribute_pa_color=yellow,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12443,"Summer Flip flops for women","Size: 16, Color: Green",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=16&attribute_pa_color=green,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
wc_post_id_12425,"Summer Flip flops for women","Size: 10, Color: Green",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/c5dc6bd4-ef10-4caf-b442-b0322fea51c0.png,https://www.pakshopping.com.pk/product/summer-flip-flops-for-women-3/?attribute_pa_size=10&attribute_pa_color=green,"Shoes, Slides &amp; Flip Flops, Women's Shoes","Pak Shopping - Clothing & Footwear",899PKR,in stock,wc_post_id_12424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,899PKR,new,published,,,,,,,
